id,distributor_id,country_id,location_id,transactions,gross_margin,date
9918,1298,1,232,339517,"$666.621.097,50",10/02/2024
7312,1088,1,332,205671,"$424.231.088,20",18/04/2024
1784,919,1,443,401098,"$239.222.419,90",16/02/2024
4358,901,1,2,196027,"$179.160.456,10",18/04/2024
6620,312,2,25,349288,"$506.700.676,90",21/04/2024
981,12,1,28,458762,"$180.045.447,00",06/04/2024
6165,575,1,458,243143,"$520.359.464,00",25/03/2024
5558,408,1,147,297189,"$447.726.679,80",04/02/2024
9288,530,2,306,191341,"$227.465.599,90",30/03/2024
5019,260,1,15,371503,"$876.764.877,80",21/01/2024
6644,1070,2,18,440428,"$434.991.718,20",11/01/2024
1967,384,1,213,206186,"$777.504.737,60",07/04/2024
206,33,2,500,158343,"$684.333.985,10",30/01/2024
267,49,1,443,359645,"$407.107.608,50",12/01/2024
6953,263,5,483,484519,"$278.522.404,90",08/04/2024
1918,1503,2,342,473699,"$829.353.680,90",18/04/2024
310,77,1,543,186936,"$208.748.035,50",07/04/2024
3406,1460,6,372,521789,"$834.497.390,10",30/03/2024
9742,399,1,333,307625,"$676.130.937,90",27/03/2024
9851,1421,2,166,370980,"$969.916.109,40",06/02/2024
10463,860,3,519,359377,"$309.995.475,10",07/03/2024
2743,840,1,196,477137,"$727.949.588,70",30/03/2024
30,26,5,279,281141,"$296.316.301,40",06/01/2024
8061,928,1,267,547375,"$321.199.940,00",05/04/2024
7527,1460,6,372,456243,"$289.295.419,20",09/03/2024
6235,1374,1,328,215471,"$765.181.792,80",07/02/2024
1231,71,4,376,230365,"$721.802.049,60",01/02/2024
2742,315,1,378,490841,"$740.575.989,80",14/03/2024
6997,1073,1,445,392418,"$844.738.829,40",20/04/2024
1742,1386,4,317,327216,"$594.830.610,70",22/03/2024
8392,1267,2,373,327286,"$521.605.166,00",23/02/2024
9336,1096,2,368,353030,"$980.758.110,50",06/04/2024
7683,1403,2,426,463441,"$850.736.215,20",
4605,256,1,424,421139,"$278.638.261,40",13/04/2024
3160,1053,4,382,534074,"$454.556.595,40",20/04/2024
9104,711,1,371,283400,"$934.621.944,50",03/03/2024
2592,948,1,528,170503,"$580.619.917,80",24/02/2024
10388,860,3,519,359377,"$309.995.475,10",07/03/2024
387,42,2,495,479528,"$274.557.544,30",04/04/2024
2473,1039,1,6,286334,"$634.360.621,20",06/02/2024
4546,550,1,520,277178,"$621.281.252,60",18/04/2024
3611,96,1,5,411905,"$287.460.386,60",02/03/2024
9535,1519,2,340,345451,"$778.433.777,40",05/02/2024
10024,1018,1,518,511372,"$495.722.100,00",09/01/2024
8364,641,1,93,347764,"$484.686.029,50",
120,69,1,197,218843,"$789.006.431,80",20/04/2024
4122,711,1,371,368925,"$530.425.211,60",06/04/2024
1914,1198,2,217,166048,"$916.494.827,30",13/01/2024
5915,759,1,457,347943,"$451.270.931,10",08/03/2024
2213,1546,1,199,532971,"$613.941.001,00",31/03/2024
2158,776,1,484,347217,"$748.646.601,20",23/03/2024
2562,1339,1,394,544265,"$601.499.442,60",25/04/2024
10559,860,3,519,359377,"$309.995.475,10",07/03/2024
10251,692,2,146,260111,"$610.274.623,70",20/03/2024
5008,1449,1,7,360448,"$374.329.989,50",28/04/2024
5721,250,1,151,256619,"$405.168.065,80",29/02/2024
9605,1277,1,454,165861,"$349.906.950,90",03/01/2024
10156,1424,5,435,486426,"$642.568.098,60",12/01/2024
3099,1197,1,562,205314,"$489.513.118,80",04/04/2024
2012,1646,2,471,203846,"$977.153.224,60",13/03/2024
2277,1145,2,191,326351,"$954.099.901,80",19/02/2024
8219,1451,1,125,234788,"$935.644.682,60",28/01/2024
9534,999,1,472,352968,"$954.150.700,20",25/04/2024
4162,1640,1,405,515838,"$577.158.450,80",16/01/2024
1079,88,1,155,400126,"$877.986.709,20",12/01/2024
975,39,1,114,212002,"$325.205.114,40",21/01/2024
4995,876,1,30,161311,"$785.495.232,20",21/03/2024
4917,644,1,546,347886,"$865.658.150,30",18/03/2024
7651,260,1,15,262984,"$198.321.636,60",07/04/2024
9702,1301,2,302,352459,"$302.296.166,60",11/02/2024
7016,1442,1,296,157116,"$759.959.368,90",07/03/2024
9804,1268,1,275,523598,"$727.000.801,10",03/03/2024
4707,19,2,181,388463,"$663.929.815,10",11/04/2024
748,26,5,279,247845,"$727.503.203,80",16/02/2024
3388,843,1,405,250229,"$585.677.082,70",09/03/2024
6753,56,2,414,446346,"$368.571.493,30",27/03/2024
517,99,1,214,301479,"$258.274.805,20",21/04/2024
4118,1325,2,122,429229,"$223.751.013,40",15/03/2024
7317,654,1,379,559307,"$454.108.802,00",21/01/2024
9576,78,1,429,186598,"$598.616.531,90",25/04/2024
8078,529,4,222,531814,"$570.365.547,10",25/02/2024
2589,454,1,304,555914,"$514.742.627,30",31/03/2024
9381,275,1,533,279422,"$651.866.893,90",22/02/2024
1408,955,6,316,356015,"$238.806.353,30",12/04/2024
8066,991,1,433,164197,"$897.984.144,20",07/03/2024
3838,43,1,446,167545,"$770.291.854,00",20/02/2024
1161,92,1,429,245696,"$939.184.940,10",27/04/2024
9114,1286,1,461,411608,"$621.655.399,10",06/03/2024
3100,404,1,266,257026,"$900.026.943,60",10/01/2024
8510,1609,2,471,211120,"$738.210.305,00",12/04/2024
5294,505,5,186,348009,"$452.182.846,10",22/02/2024
771,42,2,495,364959,"$487.570.427,70",04/01/2024
10154,617,1,41,466173,"$795.946.877,40",23/01/2024
6038,1051,2,255,163463,"$792.139.315,10",11/04/2024
4678,1122,1,46,475523,"$699.321.237,00",28/04/2024
8782,276,6,88,544333,"$536.455.567,90",21/02/2024
5432,1626,2,132,322362,"$425.517.817,30",07/02/2024
6536,421,6,390,365856,"$868.113.328,20",29/04/2024
5720,1682,1,549,256256,"$469.109.939,40",24/04/2024
697,47,6,94,523176,"$338.806.356,00",28/02/2024
2011,433,2,349,184865,"$547.267.850,00",15/03/2024
6886,954,1,320,213096,"$678.428.463,90",
6704,343,1,424,454745,"$256.561.001,80",01/04/2024
681,7,1,162,395337,"$953.091.224,80",26/04/2024
4353,727,1,7,508030,"$699.624.627,60",
1876,357,1,171,388578,"$468.987.350,00",11/02/2024
5101,625,5,281,200973,"$470.436.375,30",30/01/2024
10210,1119,1,561,171982,"$426.190.881,60",31/03/2024
3345,430,4,346,400297,"$943.426.235,60",11/01/2024
9676,276,6,88,300024,"$730.559.841,60",01/04/2024
5534,597,5,87,243233,"$622.255.797,80",09/01/2024
7808,237,1,337,547678,"$227.806.442,60",21/03/2024
7899,640,1,499,282511,"$784.370.366,40",21/04/2024
8035,1725,1,272,552319,"$392.952.953,20",20/03/2024
3125,1090,1,229,284654,"$824.179.526,80",05/01/2024
4943,275,1,533,261810,"$532.847.341,30",21/02/2024
9937,580,2,384,399942,"$177.201.718,70",15/04/2024
3012,1129,2,119,486003,"$832.867.829,20",20/03/2024
7583,1702,1,462,219406,"$672.436.687,40",08/02/2024
4025,685,1,147,385201,"$207.301.797,80",11/02/2024
2554,385,2,306,322844,"$375.672.060,70",14/03/2024
7827,1540,1,413,495301,"$557.422.120,10",09/01/2024
2940,710,5,539,533939,"$969.054.945,50",21/04/2024
3681,209,2,217,546944,"$320.548.875,40",21/01/2024
2355,331,2,480,507122,"$917.910.519,50",06/02/2024
10487,860,3,519,359377,"$309.995.475,10",07/03/2024
6738,1121,1,148,362557,"$256.959.084,50",05/01/2024
9170,481,1,247,337826,"$335.234.441,50",12/03/2024
6466,1199,1,40,221025,"$324.983.479,00",
8129,1241,1,449,541989,"$913.368.461,70",07/04/2024
5451,802,2,50,378245,"$267.051.853,00",28/02/2024
9948,1005,5,109,373490,"$858.331.506,90",15/01/2024
7466,493,1,408,495342,"$882.053.198,80",25/02/2024
5554,1301,2,302,399430,"$551.992.885,50",22/01/2024
5671,1202,1,173,183599,"$977.989.322,10",16/02/2024
2865,366,1,185,477387,"$941.121.917,60",19/02/2024
8006,1709,1,256,486845,"$271.416.733,80",07/04/2024
3420,200,1,498,433443,"$218.290.316,80",29/01/2024
1416,299,4,355,330221,"$349.016.072,70",09/02/2024
2485,856,1,461,372406,"$804.296.540,80",07/02/2024
1153,11,1,269,515953,"$370.783.432,40",16/04/2024
7095,815,3,286,311652,"$316.740.033,30",26/03/2024
6528,1069,1,308,402748,"$171.095.402,60",24/01/2024
6747,1634,1,168,265209,"$550.068.734,70",16/02/2024
1020,42,2,495,298473,"$359.970.178,60",02/01/2024
5785,515,1,371,159742,"$242.478.994,10",27/04/2024
5676,1419,2,122,335801,"$575.527.423,10",23/04/2024
391,34,2,314,316928,"$875.659.770,30",19/01/2024
2172,575,1,458,396995,"$773.897.812,10",18/01/2024
7266,1676,1,392,527767,"$596.334.979,30",14/01/2024
8485,694,1,482,537785,"$345.705.054,40",04/04/2024
4840,1715,1,44,552108,"$248.420.636,80",30/03/2024
463,10,1,2,410777,"$316.522.238,60",17/03/2024
7401,238,1,56,534887,"$546.786.915,10",30/01/2024
4999,1036,1,256,203111,"$710.385.422,70",12/01/2024
4553,470,1,560,176573,"$824.520.241,60",08/01/2024
2576,1048,1,269,321011,"$453.293.440,20",29/04/2024
1537,441,1,560,356260,"$883.349.637,90",03/04/2024
3893,580,2,384,455508,"$218.922.620,50",26/02/2024
7441,1098,1,534,481472,"$893.877.125,30",17/03/2024
2635,1522,1,525,534666,"$627.208.828,40",08/04/2024
6409,1149,1,48,506884,"$378.065.856,90",07/02/2024
5897,1479,1,400,401937,"$768.684.276,80",12/01/2024
9665,387,1,127,553799,"$955.984.684,00",21/01/2024
3873,1040,1,106,170160,"$870.370.404,70",09/03/2024
10204,1198,2,217,166048,"$916.494.827,30",13/01/2024
4531,918,1,251,286228,"$679.870.363,80",10/02/2024
4485,528,1,9,432445,"$312.232.160,50",19/01/2024
6366,1547,1,245,255256,"$507.574.129,00",04/01/2024
9738,315,1,378,508492,"$200.201.240,60",26/01/2024
6329,1374,1,328,431637,"$741.228.884,40",13/01/2024
5743,414,2,189,340582,"$761.052.632,60",23/01/2024
4262,691,1,319,503349,"$158.144.267,40",02/01/2024
2388,915,1,21,419028,"$883.297.211,70",22/02/2024
1863,1536,1,456,203631,"$198.059.629,20",18/04/2024
4414,175,3,169,187775,"$414.040.996,20",27/03/2024
5970,1571,1,375,245819,"$425.168.376,10",23/01/2024
8142,568,1,199,418552,"$760.294.742,00",07/02/2024
9215,125,1,154,348192,"$281.174.274,30",01/02/2024
9033,1344,6,211,291758,"$381.675.000,50",11/01/2024
1987,285,1,290,204703,"$763.611.096,40",24/02/2024
4433,1060,1,341,163215,"$538.569.552,30",07/01/2024
84,2,2,283,433038,"$225.262.686,90",07/02/2024
9074,893,2,495,474011,"$491.965.626,10",26/02/2024
5261,103,1,49,382889,"$403.468.037,80",03/03/2024
3368,835,1,162,240619,"$810.503.347,70",08/04/2024
6737,485,1,208,379090,"$482.121.347,40",02/01/2024
10070,1654,1,226,470170,"$555.185.338,60",10/03/2024
6821,669,1,517,240755,"$947.468.314,40",25/01/2024
139,96,1,5,315005,"$647.089.562,70",03/01/2024
3088,613,4,376,462917,"$672.462.631,00",03/03/2024
3436,874,1,97,186345,"$960.990.041,70",26/03/2024
2993,1504,1,233,519906,"$365.424.628,20",26/03/2024
10404,860,3,519,359377,"$309.995.475,10",07/03/2024
9857,754,2,192,258840,"$203.219.833,90",25/01/2024
3197,225,2,532,478528,"$728.909.909,10",09/01/2024
4430,1109,1,90,226523,"$634.225.332,30",09/01/2024
4346,95,1,383,436501,"$413.511.609,90",27/03/2024
3655,200,1,498,256062,"$650.598.992,80",17/02/2024
7350,132,1,537,562072,"$324.305.253,50",15/03/2024
5071,849,1,424,514028,"$678.770.355,30",19/02/2024
6811,1298,1,232,337490,"$777.601.830,00",10/02/2024
3370,1449,1,7,303933,"$468.827.516,10",23/02/2024
10518,860,3,519,359377,"$309.995.475,10",07/03/2024
1426,641,1,93,176975,"$889.903.056,40",03/04/2024
10268,860,3,519,359377,"$309.995.475,10",07/03/2024
8180,1338,2,4,309479,"$837.859.360,70",10/02/2024
8506,63,2,35,403591,"$640.488.870,90",30/03/2024
5811,1110,1,195,544529,"$249.721.137,60",25/03/2024
4555,503,4,260,200065,"$262.730.048,30",28/03/2024
7639,615,2,70,422179,"$611.067.468,30",07/02/2024
2092,1646,2,471,437745,"$476.565.784,90",01/02/2024
8613,1490,1,115,248181,"$769.499.615,00",17/04/2024
278,1,1,127,224927,"$189.172.443,50",20/03/2024
7448,1208,1,403,406221,"$679.010.964,40",01/03/2024
3206,490,2,25,439498,"$375.876.330,60",05/01/2024
6926,1545,2,167,201892,"$633.651.027,10",28/04/2024
5941,1228,1,44,523028,"$460.102.287,20",14/01/2024
2426,449,2,367,252586,"$425.179.339,00",16/03/2024
7677,821,2,495,396894,"$296.503.027,60",19/01/2024
7668,1369,1,110,560723,"$377.842.729,70",22/03/2024
1189,3,1,458,371720,"$305.929.425,20",24/02/2024
9595,1737,2,477,422377,"$734.686.630,30",12/03/2024
7124,66,2,50,208317,"$153.849.841,20",17/04/2024
3733,1463,3,42,509510,"$712.877.810,50",
4659,1285,1,334,455525,"$929.474.884,90",22/03/2024
9902,1076,4,118,343290,"$962.839.616,70",29/01/2024
9603,1458,2,4,490601,"$463.491.131,00",05/04/2024
10038,539,1,332,193429,"$825.447.601,40",06/01/2024
319,7,1,162,517011,"$676.737.871,60",17/02/2024
7994,600,1,147,500364,"$949.127.263,80",12/03/2024
6908,851,1,400,423412,"$972.461.407,50",02/02/2024
5722,935,1,61,224835,"$585.424.761,30",07/03/2024
4102,1711,1,205,191795,"$562.447.148,20",08/02/2024
7946,423,1,520,226606,"$356.726.545,30",11/02/2024
3037,1390,1,422,294345,"$932.321.099,60",29/04/2024
2673,316,4,382,457581,"$325.872.699,30",12/01/2024
8892,665,5,357,349248,"$896.004.520,20",15/01/2024
1662,1312,1,36,517402,"$767.675.431,00",19/04/2024
4255,1280,1,378,166844,"$875.500.574,50",14/01/2024
6058,422,1,501,173789,"$340.276.359,30",21/04/2024
10081,1368,1,456,311663,"$268.948.683,60",07/01/2024
10248,1446,1,453,381487,"$465.598.871,00",04/04/2024
2665,811,1,27,311689,"$275.731.255,20",11/01/2024
9366,1020,5,539,356175,"$943.968.831,40",22/01/2024
453,23,1,459,296518,"$961.767.791,60",11/01/2024
2792,1556,2,156,303803,"$382.437.866,60",07/02/2024
3532,38,1,27,421512,"$960.532.288,40",27/02/2024
4663,85,1,264,332183,"$705.825.949,40",10/04/2024
5910,1398,1,411,509363,"$541.057.234,00",19/03/2024
1375,387,1,127,553799,"$955.984.684,00",21/01/2024
4235,1534,1,434,333990,"$739.096.974,90",24/04/2024
10344,860,3,519,359377,"$309.995.475,10",07/03/2024
1676,1552,1,489,197788,"$423.946.166,00",26/04/2024
1570,1661,1,407,166827,"$165.066.924,50",06/02/2024
9174,137,1,412,273822,"$462.310.721,40",
6111,747,1,238,492706,"$688.215.554,60",22/03/2024
503,7,1,162,556805,"$425.727.980,30",13/03/2024
562,65,2,163,184855,"$915.856.568,80",20/04/2024
9854,459,1,196,345852,"$516.638.065,20",15/02/2024
6610,730,2,10,309720,"$438.492.977,10",04/02/2024
4795,572,5,483,411873,"$818.737.378,10",
754,63,2,35,237917,"$484.531.523,70",20/03/2024
2470,702,1,404,513363,"$809.792.250,40",30/01/2024
918,83,1,517,293223,"$775.405.354,20",14/01/2024
4113,369,1,452,533857,"$460.201.243,40",01/02/2024
1959,1032,1,320,266045,"$193.946.479,80",05/04/2024
1178,31,2,37,203744,"$585.678.973,40",26/03/2024
9597,352,1,207,382798,"$391.517.684,90",07/02/2024
5924,378,3,112,494301,"$668.257.463,40",27/04/2024
5986,1078,1,259,363396,"$181.766.166,30",20/02/2024
3231,1091,1,58,317297,"$791.819.157,30",18/04/2024
5380,1347,4,118,559259,"$314.221.511,30",23/03/2024
702,8,1,137,501184,"$707.411.614,30",09/02/2024
8730,1044,1,541,370427,"$180.071.011,70",21/03/2024
7242,288,1,556,298217,"$713.642.413,60",28/01/2024
2121,1606,1,201,337354,"$469.383.047,60",28/03/2024
1226,78,1,429,535304,"$221.776.653,70",08/03/2024
3868,878,2,306,515642,"$961.134.013,80",24/01/2024
4226,285,1,290,445139,"$697.348.423,50",14/03/2024
3624,744,1,354,173350,"$357.906.192,10",26/04/2024
10192,1518,1,308,244733,"$167.110.248,60",19/02/2024
7428,1583,5,315,190397,"$788.080.610,10",18/04/2024
10414,860,3,519,359377,"$309.995.475,10",07/03/2024
3305,345,1,29,391457,"$676.208.999,50",14/01/2024
3947,1216,2,288,384321,"$920.401.125,40",02/02/2024
4481,1435,1,38,345102,"$447.998.106,20",24/01/2024
4634,533,1,93,471728,"$867.118.722,90",10/03/2024
7900,141,1,155,290679,"$256.196.988,10",15/01/2024
7030,474,1,433,191167,"$424.312.412,00",18/01/2024
6151,668,1,75,524397,"$596.730.022,70",03/03/2024
587,69,1,197,541999,"$484.411.976,10",27/03/2024
4590,740,1,196,394444,"$445.254.467,10",13/03/2024
2266,783,2,358,507930,"$419.522.493,00",04/03/2024
10343,860,3,519,359377,"$309.995.475,10",07/03/2024
6420,480,2,356,474631,"$168.202.941,00",05/04/2024
1782,1272,2,20,440786,"$188.555.628,40",27/02/2024
8051,1729,2,241,314239,"$829.985.532,50",27/04/2024
7949,850,6,88,351370,"$959.830.764,70",27/03/2024
2718,1337,1,421,345261,"$952.897.826,30",14/01/2024
9516,974,5,364,533658,"$231.123.180,30",17/01/2024
4292,1579,2,178,260731,"$234.808.686,00",14/04/2024
2710,1490,1,115,395623,"$869.797.943,80",15/03/2024
10189,1411,1,15,166380,"$787.288.193,80",24/01/2024
1494,751,5,176,383218,"$753.989.995,50",15/04/2024
10297,860,3,519,359377,"$309.995.475,10",07/03/2024
5948,1707,1,58,259154,"$197.910.019,50",19/03/2024
9295,575,1,458,564790,"$898.068.758,70",
5093,1351,1,78,185562,"$614.981.813,90",17/01/2024
10351,860,3,519,359377,"$309.995.475,10",07/03/2024
205,35,1,453,223261,"$783.601.728,00",12/04/2024
3814,1160,2,12,349946,"$708.070.131,70",06/04/2024
7352,859,2,367,525578,"$939.179.437,90",24/02/2024
331,87,1,45,358323,"$725.906.232,90",09/03/2024
4607,296,5,109,177443,"$411.060.300,30",27/04/2024
5081,1515,1,439,385187,"$976.893.460,00",09/03/2024
4023,1031,1,123,469606,"$156.943.586,30",09/01/2024
9291,1568,1,130,436466,"$425.665.562,00",21/03/2024
3914,1053,4,382,495910,"$533.834.297,60",01/04/2024
9848,169,1,516,557407,"$879.828.124,30",27/01/2024
10202,335,1,82,348112,"$339.202.715,20",25/03/2024
4377,282,1,29,204848,"$384.141.907,10",17/03/2024
5083,221,2,283,313010,"$354.437.991,60",29/04/2024
2341,992,1,359,281691,"$399.819.405,20",07/03/2024
9424,386,2,17,467507,"$718.774.412,00",04/04/2024
4410,798,1,415,337877,"$574.733.592,60",25/04/2024
5075,872,5,361,199201,"$276.447.210,50",25/03/2024
6341,1541,1,100,395288,"$817.080.759,00",25/03/2024
7590,585,5,87,437217,"$932.108.174,30",18/01/2024
7194,119,1,396,443502,"$332.115.967,20",27/03/2024
7061,1032,1,320,174863,"$419.240.127,50",05/04/2024
176,68,1,456,442513,"$250.458.003,60",07/04/2024
1386,276,6,88,300024,"$730.559.841,60",01/04/2024
3636,794,1,508,565517,"$897.229.387,20",24/04/2024
7709,971,2,321,216480,"$663.942.674,60",31/01/2024
616,40,1,1,359475,"$152.557.863,60",02/03/2024
10422,860,3,519,359377,"$309.995.475,10",07/03/2024
3275,627,1,549,220603,"$208.341.652,20",04/03/2024
7546,40,1,1,528450,"$981.281.494,80",27/01/2024
5678,1144,1,22,437098,"$518.311.103,00",06/03/2024
159,16,1,2,405058,"$198.061.818,90",08/03/2024
3135,1468,5,483,567792,"$826.769.004,20",23/01/2024
9026,331,2,480,477682,"$186.015.594,20",14/01/2024
3429,1548,2,380,541358,"$708.072.396,00",
2685,1172,1,44,360107,"$462.946.753,20",31/01/2024
2053,206,2,426,197516,"$827.733.738,80",08/02/2024
2159,203,1,441,270133,"$873.188.048,90",17/02/2024
2932,653,1,187,537835,"$182.505.612,10",27/04/2024
1947,1002,5,133,523879,"$907.883.925,50",27/02/2024
5085,766,1,425,562704,"$605.390.956,20",15/03/2024
7023,961,1,74,374279,"$496.684.446,40",10/03/2024
9439,1201,1,441,436381,"$925.850.045,00",07/04/2024
3582,1260,1,304,506292,"$416.159.098,50",13/01/2024
6265,1015,1,234,318647,"$911.445.948,50",13/03/2024
1042,63,2,35,446942,"$980.542.051,80",14/03/2024
6251,1234,1,124,337359,"$255.425.838,70",13/02/2024
2549,432,5,386,409968,"$471.176.262,90",11/04/2024
5913,1342,1,123,214530,"$242.835.590,20",12/03/2024
1140,29,3,169,384552,"$370.278.391,50",17/02/2024
4978,101,1,90,426911,"$400.439.696,60",13/01/2024
6752,1363,2,380,560942,"$408.888.705,20",21/04/2024
2198,728,1,76,439463,"$406.315.698,80",14/02/2024
1850,330,1,196,496010,"$275.093.301,70",06/04/2024
10076,929,5,351,205503,"$798.546.550,80",03/01/2024
2604,1016,6,475,241563,"$263.775.525,20",24/02/2024
4536,1477,1,31,326496,"$725.036.969,00",16/02/2024
7392,1205,1,525,256408,"$378.116.917,80",10/02/2024
1770,703,1,547,430362,"$852.843.206,70",16/02/2024
2292,1485,1,395,390981,"$588.547.979,30",22/02/2024
2466,788,5,253,175552,"$659.502.324,90",10/03/2024
7344,894,1,370,350443,"$575.327.304,40",05/01/2024
8577,1178,1,491,344713,"$168.526.997,00",05/01/2024
7037,1569,2,10,275070,"$448.221.864,40",06/04/2024
658,50,1,531,527407,"$467.140.496,70",20/01/2024
6870,299,4,355,185386,"$306.663.925,60",22/03/2024
8057,190,1,377,452229,"$625.920.447,80",10/02/2024
9734,705,1,45,351455,"$862.622.610,60",11/04/2024
1771,355,2,426,257729,"$508.378.426,30",05/03/2024
9172,1369,1,110,155551,"$607.933.798,20",12/01/2024
8024,432,5,386,341848,"$853.155.377,90",02/03/2024
9016,736,2,134,361876,"$484.646.480,80",15/01/2024
6109,1111,2,507,545936,"$860.609.010,90",25/04/2024
2577,1417,1,524,480186,"$167.095.884,70",02/02/2024
746,99,1,214,556208,"$647.337.543,00",30/03/2024
485,75,1,348,346605,"$159.114.641,40",20/04/2024
10413,860,3,519,359377,"$309.995.475,10",07/03/2024
8767,1486,1,114,558603,"$463.756.445,40",17/03/2024
7274,1480,1,433,289170,"$947.182.895,60",28/02/2024
2815,191,1,491,328038,"$470.800.219,60",22/04/2024
3234,264,2,467,375916,"$164.856.639,10",20/04/2024
4487,1557,1,418,230966,"$312.382.425,60",23/04/2024
1531,563,4,330,338845,"$413.084.553,80",15/03/2024
8209,281,5,87,282473,"$465.063.616,00",07/04/2024
7445,1616,1,246,256447,"$664.260.513,50",20/03/2024
3312,709,1,207,422903,"$797.730.421,50",27/02/2024
9793,220,2,384,479475,"$420.860.114,70",19/04/2024
8620,1669,5,538,219190,"$274.213.032,10",06/04/2024
8866,546,1,546,161319,"$479.383.271,70",22/03/2024
1090,31,2,37,277862,"$157.701.625,30",06/02/2024
5597,544,2,515,408217,"$358.117.603,50",20/03/2024
7245,868,1,200,501053,"$749.348.967,70",22/04/2024
3258,344,2,384,373422,"$574.033.489,70",26/04/2024
9872,1631,1,111,363153,"$235.430.323,30",13/01/2024
333,1,1,127,549026,"$789.410.714,10",20/03/2024
8316,376,1,234,278853,"$382.402.729,40",13/02/2024
7627,338,1,9,371539,"$201.460.427,60",04/03/2024
10480,860,3,519,359377,"$309.995.475,10",07/03/2024
3277,983,1,40,453195,"$217.811.083,80",11/03/2024
4389,1595,2,342,252779,"$296.007.795,20",26/04/2024
2539,793,2,494,500439,"$523.631.866,50",01/01/2024
4302,417,2,356,529224,"$249.919.092,20",03/03/2024
10065,1736,4,330,225651,"$424.518.480,30",14/03/2024
7628,192,2,384,309634,"$485.020.420,70",17/02/2024
3256,904,1,47,377547,"$326.425.676,20",28/01/2024
8032,1254,1,80,260150,"$927.207.106,20",14/01/2024
7026,271,2,414,556087,"$521.059.706,20",19/03/2024
1924,592,1,536,348085,"$166.448.675,20",13/04/2024
10278,860,3,519,359377,"$309.995.475,10",07/03/2024
8476,639,2,4,206390,"$814.058.600,80",07/01/2024
10511,860,3,519,359377,"$309.995.475,10",07/03/2024
6014,1404,1,247,404700,"$245.695.950,80",07/02/2024
6927,436,1,449,274601,"$302.255.633,10",10/04/2024
3547,628,1,461,427032,"$477.503.696,70",12/01/2024
9453,849,1,424,171440,"$641.121.772,70",27/03/2024
6961,1119,1,561,270845,"$900.942.784,00",05/04/2024
2065,1502,2,121,332795,"$614.897.698,00",24/03/2024
4887,1269,4,244,417274,"$240.520.004,50",04/01/2024
9073,1585,2,410,156955,"$756.497.752,90",11/03/2024
6598,1554,1,208,229988,"$301.243.882,90",08/03/2024
9758,1722,1,560,396932,"$650.870.476,30",15/02/2024
8120,343,1,424,163893,"$767.957.015,40",30/01/2024
5855,1668,1,30,229151,"$290.422.555,40",18/01/2024
3999,1394,1,43,353717,"$258.659.676,70",15/03/2024
6130,65,2,163,342736,"$396.974.661,60",24/03/2024
3036,71,4,376,285720,"$276.969.254,00",20/02/2024
9190,350,1,327,440309,"$436.047.585,00",06/01/2024
10501,860,3,519,359377,"$309.995.475,10",07/03/2024
2702,602,2,283,473750,"$183.205.476,00",16/01/2024
9393,1156,1,319,356949,"$869.168.201,00",16/04/2024
6751,450,1,207,559098,"$947.193.953,90",
7044,61,1,229,390652,"$437.958.491,40",19/04/2024
6134,33,2,500,504799,"$382.534.436,20",01/03/2024
6292,108,6,96,389979,"$337.971.632,20",17/02/2024
9133,940,1,201,286925,"$624.163.346,00",30/01/2024
7197,446,1,77,525819,"$693.741.308,60",05/04/2024
1262,74,1,197,364969,"$591.231.944,30",17/04/2024
8156,216,1,220,461630,"$669.037.823,90",04/02/2024
432,63,2,35,420702,"$570.692.534,70",20/03/2024
1393,1689,2,535,296168,"$155.446.706,10",06/04/2024
8479,1694,1,395,323327,"$423.601.093,40",07/04/2024
4524,558,1,498,308322,"$394.629.596,40",04/03/2024
3038,1091,1,58,356190,"$234.238.733,30",08/02/2024
3400,494,1,502,509335,"$456.502.797,90",27/04/2024
1035,86,1,354,464432,"$314.582.666,60",28/03/2024
10261,761,1,231,435270,"$640.979.694,10",14/03/2024
4383,398,4,548,287859,"$168.514.694,20",25/01/2024
8153,590,1,383,184487,"$705.439.182,90",12/01/2024
3556,902,1,440,229259,"$371.779.616,20",22/03/2024
6734,589,1,249,321736,"$713.908.602,20",04/04/2024
3592,926,1,173,496020,"$971.981.976,50",11/04/2024
3992,1312,1,36,261961,"$341.435.656,40",01/04/2024
9673,264,2,467,568234,"$707.881.401,30",04/04/2024
10169,761,1,231,412099,"$419.720.835,00",14/03/2024
10094,329,1,505,309898,"$595.504.925,00",05/03/2024
7267,225,2,532,175872,"$602.962.987,80",01/04/2024
5753,412,2,35,278501,"$679.838.884,50",20/01/2024
420,15,1,498,514359,"$675.733.110,10",15/01/2024
9076,893,2,495,431001,"$421.674.494,50",07/01/2024
7647,642,1,7,391067,"$321.014.090,10",29/03/2024
6427,325,3,42,339511,"$621.846.969,80",29/02/2024
5737,1351,1,78,386404,"$276.795.977,00",
2103,1642,2,353,339934,"$219.189.478,30",14/02/2024
9054,762,5,357,504644,"$164.007.225,80",20/01/2024
7752,168,1,247,533223,"$837.480.565,90",28/04/2024
1904,427,1,124,385160,"$624.812.790,60",01/04/2024
7014,413,1,474,546257,"$157.798.787,20",21/02/2024
5011,978,1,442,508457,"$291.190.980,50",02/04/2024
9138,505,5,186,183712,"$964.737.478,00",01/01/2024
302,78,1,429,482112,"$186.330.711,10",22/01/2024
